Kota Asal,Kota Tujuan,Jenis Kendaraan,Nama Kendaraan,Kelas,Jam Berangkat,Jam Tiba,Harga,Durasi Perjalanan
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,14:30,03:20,415000,770
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,01:30,344000,660
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,03:25,344000,775
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,14:30,03:30,415000,780
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,03:45,344000,795
Surabaya,Jakarta,Bus,Handoyo,VIP,14:30,08:30,276000,1080
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,08:00,344000,1050
Surabaya,Jakarta,Bus,Handoyo,VIP,14:30,07:30,276000,1020
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,03:00,344000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,03:00,344000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,03:20,344000,770
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,14:30,03:45,415000,795
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,14:05,02:05,354000,720
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,14:05,02:05,354000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,08:00,344000,1050
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,01:30,344000,660
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,14:30,03:45,415000,795
Surabaya,Malang,Kereta,Jayabaya 108,Ekonomi,04:23,06:20,55000,117
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:40,340000,840
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:35,340000,835
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,03:15,340000,755
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:50,340000,850
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,05:05,340000,865
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:10,340000,810
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:30,340000,830
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:25,340000,825
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:20,340000,820
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,03:20,340000,760
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,05:50,340000,910
Surabaya,Jakarta,Bus,Handoyo,VIP,14:30,07:15,276000,1005
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,14:05,02:05,354000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,03:20,344000,770
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,08:00,344000,1050
Surabaya,Jakarta,Bus,Handoyo,VIP,14:30,08:30,276000,1080
Surabaya,Jakarta,Bus,Handoyo,VIP,14:30,08:00,276000,1050
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,03:30,344000,780
Surabaya,Jakarta,Bus,Handoyo,VIP,14:30,08:00,276000,1050
Surabaya,Malang,Kereta,Jayabaya 108,Eksekutif,04:04,05:46,65000,102
Surabaya,Malang,Kereta,Jayabaya 108,Ekonomi,04:04,05:46,55000,102
Surabaya,Malang,Kereta,Jayabaya 108,Eksekutif,04:04,06:20,65000,136
Surabaya,Malang,Kereta,Jayabaya 108,Ekonomi,04:04,06:20,55000,136
Surabaya,Malang,Kereta,Jayabaya 108,Ekonomi,04:23,05:46,55000,83
Surabaya,Malang,Kereta,Jayabaya 108,Eksekutif,04:23,05:46,65000,83
Surabaya,Malang,Kereta,Jayabaya 108,Eksekutif,04:23,06:20,65000,117
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,14:30,08:00,344000,1050
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,14:05,02:05,354000,720
Surabaya,Jakarta,Bus,KARINA,VIP,14:00,04:22,470000,862
Surabaya,Jakarta,Bus,KARINA,VIP,14:00,02:42,470000,762
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,13:00,01:00,354000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:00,344000,900
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:20,344000,920
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,03:50,344000,890
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:10,344000,910
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,06:30,344000,1050
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,06:30,344000,1050
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,12:52,03:00,364000,848
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,12:52,02:15,364000,803
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,12:52,01:30,364000,758
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,12:15,20:15,334000,1920
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,12:15,21:00,334000,1965
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,06:30,344000,1050
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,12:15,21:00,334000,1965
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,12:00,00:00,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,12:00,00:00,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,12:00,00:00,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,12:00,00:00,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,11:45,23:45,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,11:45,23:45,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,11:45,23:45,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Eksekutif,11:45,23:45,402000,720
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,11:30,00:00,340000,750
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,11:30,23:10,340000,700
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,11:30,23:45,340000,735
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,11:30,23:30,340000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,12:15,20:15,334000,1920
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,04:35,340000,835
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,13:00,01:00,354000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,03:50,344000,890
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,14:00,02:00,354000,720
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,14:00,02:00,354000,720
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,13:45,01:40,340000,715
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,13:45,02:00,340000,735
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,13:45,01:40,340000,715
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,13:40,04:50,340000,910
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,13:40,04:20,340000,880
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,13:00,01:00,354000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:00,344000,900
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,03:47,344000,887
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:20,344000,920
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,03:50,344000,890
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,03:47,344000,887
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:20,344000,920
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,13:00,01:00,354000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:00,344000,900
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,01:30,344000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,01:30,344000,750
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,13:00,01:00,402000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,03:47,344000,887
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,06:30,344000,1050
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,01:30,344000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,03:47,344000,887
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,13:00,01:00,402000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:10,344000,910
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,13:00,04:10,344000,910
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,13:00,01:00,402000,720
Surabaya,Jakarta,Bus,Juragan 99,Business Class,10:00,20:45,550000,645
Surabaya,Jakarta,Bus,Haryanto,Eksekutif,14:40,05:20,340000,880
Surabaya,Jakarta,Bus,Kramat Djati,Eksekutif,14:45,04:30,324000,825
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,09:35,21:40,177600,725
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,09:25,21:40,177600,735
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,08:50,20:50,177600,720
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,08:40,20:50,177600,730
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,07:50,19:50,177600,720
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,07:40,19:50,177600,730
Surabaya,Purworejo,Bus,Eka,Patas,07:20,20:05,174000,765
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,07:15,19:25,177600,730
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,07:10,19:25,177600,735
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,06:30,16:55,177600,625
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,06:20,16:55,177600,635
Surabaya,Purworejo,Bus,Eka,Patas,06:00,17:15,174000,675
Surabaya,Purworejo,Bus,Eka,Patas,06:00,17:15,174000,675
Surabaya,Purworejo,Bus,Eka,Patas,06:00,17:15,174000,675
Surabaya,Purworejo,Bus,Eka,Patas,06:00,17:15,174000,675
Surabaya,Purworejo,Bus,Eka,Patas,06:00,17:15,174000,675
Surabaya,Purworejo,Bus,Eka,Patas,06:00,17:15,174000,675
Surabaya,Purworejo,Bus,Eka,Patas,06:00,17:15,174000,675
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,09:45,15:20,250000,335
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,10:10,22:25,177600,735
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Eka,Patas,05:30,15:00,174000,570
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Efisiensi,Golden Class,10:00,15:25,250000,325
Surabaya,Purworejo,Bus,Eka,Patas,05:30,15:00,174000,570
Surabaya,Purworejo,Bus,Eka,Patas,05:30,15:00,174000,570
Surabaya,Purworejo,Bus,Eka,Patas,05:30,15:00,174000,570
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,03:30,415000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,03:40,415000,760
Surabaya,Jakarta,Bus,Kramat Djati,Eksekutif,15:00,06:00,324000,900
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,15:00,03:00,415000,720
Surabaya,Jakarta,Bus,Kramat Djati,Eksekutif,15:00,07:00,324000,960
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,04:10,415000,790
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,03:30,415000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,15:00,03:30,415000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,03:40,415000,760
Surabaya,Jakarta,Bus,Kramat Djati,Eksekutif,15:00,08:00,324000,1020
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,14:55,02:45,340000,710
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,14:55,03:00,340000,725
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,04:20,415000,800
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,14:55,05:00,509000,845
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,14:55,03:30,509000,755
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,14:55,03:45,340000,770
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,14:55,02:45,340000,710
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,14:55,01:45,340000,650
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,14:55,03:15,340000,740
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,14:55,02:30,340000,695
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,14:55,03:00,509000,725
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,14:52,03:30,364000,758
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,14:52,03:00,364000,728
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,14:50,03:30,364000,760
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,14:50,04:00,364000,790
Surabaya,Jakarta,Bus,Kramat Djati,Eksekutif,14:45,05:00,324000,855
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,14:55,03:00,509000,725
Surabaya,Jakarta,Bus,Kramat Djati,Eksekutif,14:45,04:00,324000,795
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,15:00,03:30,415000,750
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,15:00,03:00,415000,720
Surabaya,Purworejo,Bus,Eka,Patas,05:30,15:00,174000,570
Surabaya,Purworejo,Bus,Eka,Patas,05:30,15:00,174000,570
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,01:10,12:15,177600,665
Surabaya,Purworejo,Bus,Sugeng Rahayu,Patas,01:00,12:15,177600,675
Surabaya,Kebumen,Bus,Sugeng Rahayu,Patas,23:25,11:30,193200,725
Surabaya,Kebumen,Bus,Sugeng Rahayu,Patas,23:15,11:30,193200,735
Surabaya,Kebumen,Bus,Sugeng Rahayu,Patas,20:25,08:45,193200,740
Surabaya,Kebumen,Bus,Sugeng Rahayu,Patas,20:15,08:45,193200,750
Surabaya,Kebumen,Bus,Eka,Patas,19:52,03:52,200000,480
Surabaya,Kebumen,Bus,Efisiensi,Golden Class,19:00,01:55,250000,415
Surabaya,Kebumen,Bus,Efisiensi,Golden Class,19:00,01:55,250000,415
Surabaya,Kebumen,Bus,Efisiensi,Golden Class,19:00,01:55,250000,415
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,04:10,415000,790
Surabaya,Kebumen,Bus,Efisiensi,Golden Class,19:00,01:10,250000,370
Surabaya,Jakarta,Bus,Handoyo,Eksekutif,15:30,04:00,276000,750
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,15:30,03:50,364000,740
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,15:30,03:33,364000,723
Surabaya,Jakarta,Bus,Handoyo,Eksekutif,15:30,05:00,276000,810
Surabaya,Jakarta,Bus,Handoyo,Eksekutif,15:30,04:00,276000,750
Surabaya,Jakarta,Bus,LORENA,Eksekutif,15:30,02:48,420000,678
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,15:30,03:30,364000,720
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,15:30,03:00,364000,690
Surabaya,Jakarta,Bus,Handoyo,Eksekutif,15:30,05:30,276000,840
Surabaya,Jakarta,Bus,Handoyo,Eksekutif,15:30,05:30,276000,840
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,15:00,04:20,415000,800
Surabaya,Jakarta,Bus,Kramat Djati,Eksekutif,15:00,05:30,324000,870
Surabaya,Kebumen,Bus,Efisiensi,Golden Class,19:00,01:55,250000,415
Surabaya,Depok,Bus,Sinar Jaya,Eksekutif,18:10,04:30,340000,620
Surabaya,Bekasi,Kereta,Argo Semeru 17,Eksekutif,09:05,19:07,740000,602
Surabaya,Cilacap,Bus,Efisiensi,Golden Class,10:00,18:40,300000,520
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:15,525000,615
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,18:00,04:30,424000,630
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:05,483000,665
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,18:05,05:35,465000,690
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Double Decker,18:05,05:35,465000,690
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,18:05,06:05,354000,720
Surabaya,Jakarta,Bus,Agramas,Double Decker,18:10,04:15,432000,605
Surabaya,Jakarta,Bus,Agramas,Double Decker,18:10,04:25,432000,615
Surabaya,Jakarta,Bus,Agramas,Double Decker,18:10,04:20,432000,610
Surabaya,Jakarta,Bus,Agramas,Double Decker,18:10,04:40,432000,630
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,04:45,340000,635
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,03:40,340000,570
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,03:40,340000,570
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,18:00,05:00,384000,660
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,04:45,340000,635
Surabaya,Jakarta,Bus,Agramas,Double Decker,18:10,04:50,432000,640
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,04:00,340000,590
Surabaya,Jakarta,Bus,Agramas,Double Decker,18:10,04:00,432000,590
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,04:00,340000,590
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,05:00,340000,650
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:20,03:00,340000,520
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:20,04:00,340000,580
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:20,03:30,340000,550
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:30,05:40,334000,670
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:30,05:00,340000,630
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:30,03:40,340000,550
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:30,05:00,324000,630
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:30,04:45,340000,615
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:10,03:40,340000,570
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:40,525000,640
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:05,483000,665
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:30,525000,630
Surabaya,Bekasi,Kereta,Gumarang 129A,Eksekutif,16:05,01:47,570000,582
Surabaya,Bekasi,Kereta,Gumarang 129A,Eksekutif,16:05,01:47,540000,582
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,18:00,06:00,354000,720
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,18:00,04:15,424000,615
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,18:00,03:20,384000,560
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,18:00,03:15,424000,555
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:15,525000,675
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:20,525000,620
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:15,483000,675
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:00,483000,660
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,18:00,05:00,384000,660
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,18:00,04:15,424000,615
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:00,06:00,324000,720
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,18:00,05:30,384000,690
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:10,483000,670
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:00,483000,660
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:10,483000,670
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:00,07:20,334000,800
Surabaya,Jakarta,Bus,Sinar Jaya,Suite,18:00,04:00,424000,600
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:10,525000,670
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:30,525000,630
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:00,06:40,334000,760
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:20,525000,620
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,18:00,05:30,384000,690
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:15,483000,675
Surabaya,Jakarta,Bus,27 Trans,President,18:00,05:15,525000,675
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:40,525000,640
Surabaya,Jakarta,Bus,27 Trans,President,18:00,04:15,525000,615
Surabaya,Jakarta,Bus,Gunung Harta Solutions,Eksekutif,18:00,03:20,384000,560
Surabaya,Jakarta,Bus,Sinar Jaya,Eksekutif,18:30,04:00,340000,570
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,18:30,05:50,334000,680
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,18:30,05:30,620000,660
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,18:30,04:50,600000,620
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,19:00,07:00,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,19:05,07:05,402000,720
Surabaya,Jakarta,Bus,Harapan Jaya,Super Luxury,19:05,07:05,525000,720
Surabaya,Jakarta,Bus,Harapan Jaya,VIP,19:05,07:05,402000,720
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,19:20,06:40,364000,680
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,19:30,06:40,334000,670
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,19:30,06:40,364000,670
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,19:30,06:00,324000,630
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,19:30,06:00,364000,630
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,19:30,07:50,334000,740
Surabaya,Jakarta,Bus,Mutiara Express,Suite Class,19:30,07:00,632000,690
Surabaya,Jakarta,Bus,PO MAWAR,Eksekutif,19:30,07:20,334000,710
Surabaya,Jakarta,Bus,Medali Mas,Eksekutif,19:30,07:10,364000,700
Surabaya,Jakarta,Bus,BASS Trans,Shuttle,20:00,08:30,600000,750
Surabaya,Jakarta,Bus,BASS Trans,Shuttle,20:00,08:00,600000,720
Surabaya,Jakarta,Bus,BASS Trans,Shuttle,20:00,07:30,600000,690
Surabaya,Jakarta,Bus,DAMRI,Sleeper,20:00,07:00,635000,660
Surabaya,Jakarta,Bus,DAMRI,Royal,20:00,07:00,535000,660
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,07:05,594000,655
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,06:35,594000,625
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,06:35,594000,625
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,07:05,594000,655
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,06:00,594000,590
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,07:30,594000,680
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,07:30,594000,680
Surabaya,Jakarta,Bus,Agramas,Suite Class,20:10,06:00,594000,590
Surabaya,Jakarta,Bus,MTrans,Double Decker,20:25,08:55,429000,750
Surabaya,Jakarta,Bus,MTrans,Double Decker,20:25,08:05,429000,700
Surabaya,Jakarta,Bus,MTrans,Double Decker,20:25,08:20,429000,715
Surabaya,Jakarta,Bus,Juragan 99,Sleeper,19:00,05:20,610000,620
